chr9	93220795	93221063	1
chr9	96061791	96062059	1
chr9	104089748	104090016	1
chr9	136633993	136634261	1
chr10	5285404	5285672	1
chr10	80818979	80819247	1
chr10	104669815	104670083	1
chr11	72498220	72498488	1
chr11	72869559	72869827	1
chr11	86748752	86749020	1
chr12	7280464	7280732	1
chr12	50942703	50942971	1
chr12	96732970	96733238	1
chr13	50384922	50385190	1
chr13	74861808	74862076	1
chr14	24564852	24565120	1
chr14	34493388	34493656	1
chr14	35502974	35503242	1
chr14	35825542	35825810	1
chr16	4588649	4588917	1
chr16	8791878	8792146	1
chr16	20437952	20438220	1
chr16	20608049	20608317	1
chr16	79635460	79635728	1
chr16	80299715	80299983	1
chr17	7082991	7083259	1
chr17	35862219	35862487	1
chr17	38257253	38257521	1
chr17	38267576	38267844	1
chr17	57914905	57915173	1
chr17	76597613	76597881	1
chr18	21136169	21136437	1
chr18	33756096	33756364	1
chr18	71901511	71901779	1
chr19	18443821	18444089	1
chr19	41732131	41732399	1
chr19	42954606	42954874	1
chr19	51017027	51017295	1
chr20	10350988	10351256	1
chr20	23630712	23630980	1
chr20	24736204	24736472	1
chr20	36027728	36027996	1
chr20	42930742	42931010	1
chr21	18895314	18895582	1
chr21	43946537	43946805	1
chr21	44488235	44488503	1
chr21	46298076	46298344	1
chrX	118629718	118629986	1
chr17_gl000205_random	79458	79726	1
chr1	24446736	24447004	1
chr1	28623142	28623410	1
chr1	32166775	32167043	1
chr1	44011402	44011670	1
chr1	55333382	55333650	1
chr1	62703619	62703887	1
chr1	150985509	150985777	1
chr1	155960928	155961196	1
chr1	162217198	162217466	1
chr1	173092564	173092832	1
chr1	231368857	231369125	1
chr1	234756890	234757158	1
chr2	27403678	27403946	1
chr2	39777870	39778138	1
chr2	43390150	43390418	1
chr2	48497380	48497648	1
chr2	109065402	109065670	1
chr2	113846201	113846469	1
chr2	171830427	171830695	1
chr2	176778749	176779017	1
chr2	187398491	187398759	1
chr2	201709018	201709286	1
chr2	219158058	219158326	1
chr3	30667477	30667745	1
chr3	44400700	44400968	1
chr3	50626420	50626688	1
chr3	63897945	63898213	1
chr3	73022174	73022442	1
chr4	6895430	6895698	1
chr4	144146286	144146554	1
chr5	14760821	14761089	1
chr5	82272816	82273084	1
chr5	142861642	142861910	1
chr5	157888408	157888676	1
chr6	75244270	75244538	1
chr6	130038473	130038741	1
chr6	143382665	143382933	1
chr6	163934904	163935172	1
chr6	168163017	168163285	1
chr7	22398959	22399227	1
chr7	40509786	40510054	1
chr7	50628552	50628820	1
chr8	23039693	23039961	1
chr8	27192518	27192786	1
chr8	38036620	38036888	1
chr8	63922477	63922745	1
chr8	78312052	78312320	1
chr8	125643432	125643700	1
chr8	134356179	134356447	1
chr8	139272263	139272531	1
chr9	133402508	133402776	1
chr9	140095408	140095676	1
chr10	12198780	12199048	1
chr10	99467171	99467439	1
chr11	2750184	2750452	1
chr11	34523167	34523435	1
chr12	694719	694987	1
chr12	24094782	24095050	1
chr12	32007037	32007305	1
chr12	54042846	54043114	1
chr13	21596555	21596823	1
chr13	34543045	34543313	1
chr14	21522659	21522927	1
chr14	21997117	21997385	1
chr14	24563048	24563316	1
chr14	34837657	34837925	1
chr14	39571734	39572002	1
chr14	81769722	81769990	1
chr14	93023528	93023796	1
chr14	100032799	100033067	1
chr14	101755622	101755890	1
chr15	41085891	41086159	1
chr15	41552057	41552325	1
chr15	80464236	80464504	1
chr16	1139871	1140139	1
chr16	2207900	2208168	1
chr16	4511617	4511885	1
chr16	11458208	11458476	1
chr16	51436732	51437000	1
chr16	57038487	57038755	1
chr16	67145183	67145451	1
chr16	69065741	69066009	1
chr16	72117752	72118020	1
chr16	88625467	88625735	1
chr17	16201448	16201716	1
chr17	17990905	17991173	1
chr17	36189801	36190069	1
chr17	37027788	37028056	1
chr17	40615981	40616249	1
chr17	41608021	41608289	1
chr17	60167616	60167884	1
chr17	64231446	64231714	1
chr17	69677941	69678209	1
chr17	76745058	76745326	1
chr18	12008354	12008622	1
chr18	19774261	19774529	1
chr18	46102478	46102746	1
chr18	56075161	56075429	1
chr19	4759887	4760155	1
chr19	44003306	44003574	1
chr21	33272818	33273086	1
chr22	26062297	26062565	1
chr22	37941673	37941941	1
chrX	70447935	70448203	1
chrX	118611751	118612019	1
chr1	19752167	19752435	1
chr1	57374242	57374510	1
chr1	87271628	87271896	1
chr1	110602701	110602969	1
chr1	113241516	113241784	1
chr1	145414318	145414586	1
chr1	154209919	154210187	1
chr1	200865899	200866167	1
chr1	211752827	211753095	1
chr1	235093094	235093362	1
chr2	20876075	20876343	1
chr2	43201979	43202247	1
chr2	44289052	44289320	1
chr2	46534376	46534644	1
chr2	46774434	46774702	1
chr2	62753928	62754196	1
chr2	70496758	70497026	1
chr2	125328568	125328836	1
chr2	129028290	129028558	1
chr2	159552388	159552656	1
chr2	227597925	227598193	1
chr3	10215887	10216155	1
chr3	24492107	24492375	1
chr3	41143495	41143763	1
chr3	42463695	42463963	1
chr3	52809441	52809709	1
chr3	71597063	71597331	1
chr3	126242783	126243051	1
chr3	149103624	149103892	1
chr3	190025096	190025364	1
chr4	16826078	16826346	1
chr4	70647504	70647772	1
chr4	83932015	83932283	1
chr4	155538910	155539178	1
chr5	78326499	78326767	1
chr5	96027163	96027431	1
chr5	128430805	128431073	1
chr5	132209083	132209351	1
chr5	135430270	135430538	1
chr5	142975787	142976055	1
chr5	149405631	149405899	1
chr5	167741912	167742180	1
chr6	24494911	24495179	1
chr6	26104931	26105199	1
chr6	43461642	43461910	1
chr6	64220037	64220305	1
chr6	88381469	88381737	1
chr6	139691183	139691451	1
chr6	139918902	139919170	1
chr6	142580768	142581036	1
chr7	27173452	27173720	1
chr7	43545073	43545341	1
chr7	80308214	80308482	1
chr7	87104875	87105143	1
chr7	95069793	95070061	1
chr7	96044867	96045135	1
chr7	105517700	105517968	1
chr8	17764683	17764951	1
chr8	25166344	25166612	1
chr8	25257609	25257877	1
chr8	37925063	37925331	1
chr8	143481066	143481334	1
chr9	33940585	33940853	1
chr9	84203173	84203441	1
chr9	99101882	99102150	1
chr9	115333095	115333363	1
chr9	127659836	127660104	1
chr10	7950868	7951136	1
chr10	15150401	15150669	1
chr10	93316655	93316923	1
chr10	97852789	97853057	1
chr10	99497350	99497618	1
chr10	112172578	112172846	1
chr11	8816312	8816580	1
chr11	75299133	75299401	1
chr12	12461480	12461748	1
chr12	57335587	57335855	1
chr12	68141888	68142156	1
chr12	107249010	107249278	1
chr12	110529023	110529291	1
chr12	116874765	116875033	1
chr12	125262363	125262631	1
chr13	46717351	46717619	1
chr13	52599555	52599823	1
chr13	99221969	99222237	1
chr14	25361862	25362130	1
chr14	30878680	30878948	1
chr14	36275734	36276002	1
chr14	38260608	38260876	1
chr14	44248466	44248734	1
chr14	74220357	74220625	1
chr15	45104231	45104499	1
chr15	69516794	69517062	1
chr15	90223715	90223983	1
chr16	11526033	11526301	1
chr16	13337294	13337562	1
chr16	23115843	23116111	1
chr16	29975907	29976175	1
chr16	30347430	30347698	1
chr16	52603666	52603934	1
chr16	57896647	57896915	1
chr16	69438430	69438698	1
chr16	70186488	70186756	1
chr16	75340174	75340442	1
chr16	89484852	89485120	1
chr17	1360239	1360507	1
chr17	1666642	1666910	1
chr17	1713969	1714237	1
chr17	17734095	17734363	1
chr17	26697360	26697628	1
chr17	40593718	40593986	1
chr17	42115917	42116185	1
chr17	53363282	53363550	1
chr17	53364465	53364733	1
chr17	67264856	67265124	1
chr17	73606547	73606815	1
chr17	78169479	78169747	1
chr18	71959414	71959682	1
chr19	3096416	3096684	1
chr19	4153328	4153596	1
chr19	45116718	45116986	1
chr20	25506504	25506772	1
chr20	30769860	30770128	1
chr20	32842845	32843113	1
chr21	35894660	35894928	1
chr22	30800378	30800646	1
chr22	35767972	35768240	1
chr22	42709908	42710176	1
chr1	3031909	3032177	1
chr1	23550016	23550284	1
chr1	27264771	27265039	1
chr1	28696611	28696879	1
chr1	54813633	54813901	1
chr1	65624446	65624714	1
chr1	206292403	206292671	1
chr1	225942604	225942872	1
chr1	235091032	235091300	1
chr2	15575582	15575850	1
chr2	44035532	44035800	1
chr2	47194285	47194553	1
chr2	47306135	47306403	1
chr2	54054170	54054438	1
chr2	65600562	65600830	1
chr2	71615352	71615620	1
chr2	72775168	72775436	1
chr2	102603426	102603694	1
chr2	169023494	169023762	1
chr2	172917063	172917331	1
chr2	198478343	198478611	1
chr2	208995165	208995433	1
chr2	220073059	220073327	1
chr2	225011103	225011371	1
chr2	227448479	227448747	1
chr2	228678273	228678541	1
chr2	232278750	232279018	1
chr3	9464415	9464683	1
chr3	16374515	16374783	1
chr3	32815792	32816060	1
chr3	42896930	42897198	1
chr3	50247874	50248142	1
chr3	110492430	110492698	1
chr3	123502278	123502546	1
chr3	129312637	129312905	1
chr3	187924026	187924294	1
chr3	196715461	196715729	1
chr4	3786535	3786803	1
chr4	3829691	3829959	1
chr4	113152452	113152720	1
chr4	186123771	186124039	1
chr5	34008258	34008526	1
chr5	133974500	133974768	1
chr5	140015133	140015401	1
chr5	146555050	146555318	1
chr6	2226048	2226316	1
chr6	5059691	5059959	1
chr6	34353600	34353868	1
chr6	35464111	35464379	1
chr6	47029742	47030010	1
chr6	107860753	107861021	1
chr6	123377869	123378137	1
chr6	144899796	144900064	1
chr6	160770232	160770500	1
chr7	65541799	65542067	1
chr7	75973261	75973529	1
chr7	142946188	142946456	1
chr8	13306544	13306812	1
chr8	27442218	27442486	1
chr9	132964373	132964641	1
chr9	137220758	137221026	1
chr9	138886038	138886306	1
chr10	44359368	44359636	1
chr10	77810923	77811191	1
chr10	114133694	114133962	1
chr11	58530178	58530446	1
chr11	67805625	67805893	1
chr11	82803855	82804123	1
chr12	1821151	1821419	1
chr12	72079794	72080062	1
chr12	123205619	123205887	1
chr12	124434011	124434279	1
chr13	27196215	27196483	1
chr13	33020405	33020673	1
chr14	21074354	21074622	1
chr14	34368943	34369211	1
chr14	59873355	59873623	1
chr14	60386814	60387082	1
chr14	70472043	70472311	1
chr14	73895252	73895520	1
chr14	100757224	100757492	1
chr16	4843175	4843443	1
chr16	12293341	12293609	1
chr16	13204313	13204581	1
chr16	51154653	51154921	1
chr16	57505877	57506145	1
chr16	58668352	58668620	1
chr16	68826607	68826875	1
chr16	68923449	68923717	1
chr16	71700847	71701115	1
chr16	75025497	75025765	1
chr16	81582844	81583112	1
chr17	8177283	8177551	1
chr17	28066969	28067237	1
chr17	41006312	41006580	1
chr17	41072194	41072462	1
chr17	61679220	61679488	1
chr17	67321747	67322015	1
chr17	75384594	75384862	1
chr17	76429060	76429328	1
chr18	7754770	7755038	1
chr19	12900365	12900633	1
chr19	17311623	17311891	1
chr19	30206856	30207124	1
chr19	46223850	46224118	1
chr19	49466708	49466976	1
chr20	2061552	2061820	1
chr20	3084374	3084642	1
chr20	5785418	5785686	1
chr20	5961444	5961712	1
chr20	19865852	19866120	1
chr20	30292402	30292670	1
chr20	30913378	30913646	1
chr20	36959054	36959322	1
chr20	43023152	43023420	1
chr20	45947125	45947393	1
chr21	43188839	43189107	1
chr21	43806315	43806583	1
chr21	44885016	44885284	1
chr21	45432534	45432802	1
chr22	24974866	24975134	1
chr22	29790928	29791196	1
chr22	39898799	39899067	1
chr22	42998280	42998548	1
chrUn_gl000220	1439	1707	1
chr1	21596201	21596469	1
chr1	28978993	28979261	1
chr1	36952640	36952908	1
chr1	41224383	41224651	1
chr1	52545780	52546048	1
chr1	53626623	53626891	1
chr1	61584780	61585048	1
chr1	117051746	117052014	1
chr1	192977027	192977295	1
chr1	205263291	205263559	1
chr1	225899238	225899506	1
chr2	24306835	24307103	1
chr2	39742747	39743015	1
chr2	42122265	42122533	1
chr2	43373688	43373956	1
chr2	47537151	47537419	1
chr2	54782528	54782796	1
chr2	70008508	70008776	1
chr2	96874604	96874872	1
chr2	97349703	97349971	1
chr2	102086412	102086680	1
chr2	143634823	143635091	1
chr2	171571184	171571452	1
chr2	216370302	216370570	1
chr2	219148932	219149200	1
chr2	227033323	227033591	1
chr2	235679446	235679714	1
chr2	238650809	238651077	1
chr2	238972210	238972478	1
chr3	9245986	9246254	1
chr3	31634322	31634590	1
chr3	32881599	32881867	1
chr3	49704060	49704328	1
chr3	58045336	58045604	1
chr3	98505228	98505496	1
chr3	124552906	124553174	1
chr3	141867793	141868061	1
chr3	150080756	150081024	1
chr3	150455025	150455293	1
chr3	197149411	197149679	1
chr4	70620983	70621251	1
chr4	166290691	166290959	1
chr4	187181688	187181956	1
chr5	42874983	42875251	1
chr5	55760927	55761195	1
chr5	56398133	56398401	1
chr5	60097528	60097796	1
chr5	70989895	70990163	1
chr5	72840426	72840694	1
chr5	156718292	156718560	1
chr5	159904669	159904937	1
chr6	11367927	11368195	1
chr6	13408036	13408304	1
chr6	44079666	44079934	1
chr6	44201856	44202124	1
chr7	2844022	2844290	1
chr7	33255559	33255827	1
chr7	40795031	40795299	1
chr7	47803258	47803526	1
chr7	98696691	98696959	1
chr7	100863619	100863887	1
chr7	143599014	143599282	1
chr8	13187780	13188048	1
chr8	37010866	37011134	1
chr8	39899377	39899645	1
chr8	101315312	101315580	1
chr8	144619701	144619969	1
chr9	12776097	12776365	1
chr9	14868934	14869202	1
chr9	99145948	99146216	1
chr9	107954076	107954344	1
chr9	116144351	116144619	1
chr9	129097446	129097714	1
chr10	695787	696055	1
chr10	4989930	4990198	1
chr10	5701227	5701495	1
chr10	32348395	32348663	1
chr10	52331778	52332046	1
chr10	72112206	72112474	1
chr10	98397631	98397899	1
chr10	111737325	111737593	1
chr10	123455627	123455895	1
chr10	126294867	126295135	1
chr11	587963	588231	1
chr11	7546732	7547000	1
chr11	9590853	9591121	1
chr11	14279775	14280043	1
chr11	18245570	18245838	1
chr11	61434472	61434740	1
chr11	95832098	95832366	1
chr11	126017731	126017999	1
chr12	84665	84933	1
chr12	6419240	6419508	1
chr12	6472769	6473037	1
chr12	7276418	7276686	1
chr12	58208105	58208373	1
chr12	93481180	93481448	1
chr12	102002134	102002402	1
chr12	106514668	106514936	1
chr12	109932251	109932519	1
chr12	129346071	129346339	1
chr14	23963440	23963708	1
chr14	25357805	25358073	1
chr14	53904605	53904873	1
chr14	71803536	71803804	1
chr15	60671982	60672250	1
chr15	90328767	90329035	1
chr15	92714164	92714432	1
chr16	11838290	11838558	1
chr16	13310648	13310916	1
chr16	46929881	46930149	1
chr16	53554616	53554884	1
chr16	56416406	56416674	1
chr16	56953196	56953464	1
chr16	68131098	68131366	1
chr16	72096851	72097119	1
chr16	77694391	77694659	1
chr16	78318845	78319113	1
chr16	78790243	78790511	1
chr17	7017963	7018231	1
chr17	42188598	42188866	1
chr17	48225169	48225437	1
chr17	56594349	56594617	1
chr17	60163449	60163717	1
chr17	62783480	62783748	1
chr17	66817087	66817355	1
chr17	75350769	75351037	1
chr17	77716807	77717075	1
chr18	3052154	3052422	1
chr19	4521582	4521850	1
chr19	5594505	5594773	1
chr19	10989760	10990028	1
chr19	11346346	11346614	1
chr19	13301876	13302144	1
chr19	45407055	45407323	1
chr20	7565967	7566235	1
chr20	10521456	10521724	1
chr20	33295096	33295364	1
chr20	48416269	48416537	1
chr21	37853943	37854211	1
chr22	25580083	25580351	1
chr22	47154820	47155088	1
chr1	17918565	17918833	1
chr1	19713580	19713848	1
chr1	59977276	59977544	1
chr1	97097641	97097909	1
chr1	120500896	120501164	1
chr1	173886431	173886699	1
chr1	174781813	174782081	1
chr1	202054398	202054666	1
chr1	229234791	229235059	1
chr1	234681799	234682067	1
chr1	246351424	246351692	1
chr2	3328599	3328867	1
chr2	39208746	39209014	1
chr2	46219490	46219758	1
chr2	61317599	61317867	1
chr2	62796225	62796493	1
chr2	62868563	62868831	1
chr2	85147449	85147717	1
chr2	96056286	96056554	1
chr2	169047183	169047451	1
chr2	169818267	169818535	1
chr2	204515484	204515752	1
chr2	208684848	208685116	1
chr2	216545837	216546105	1
chr2	234296624	234296892	1
chr3	78893580	78893848	1
chr3	128324192	128324460	1
chr3	136742202	136742470	1
chr3	151488027	151488295	1
chr4	2862481	2862749	1
chr4	40578810	40579078	1
chr4	77777451	77777719	1
chr4	124476591	124476859	1
chr4	154485900	154486168	1
chr4	170236052	170236320	1
chr5	75700164	75700432	1
chr5	95633642	95633910	1
chr5	131337397	131337665	1
chr5	133841934	133842202	1
chr5	139080652	139080920	1
chr5	139113246	139113514	1
chr5	142200062	142200330	1
chr6	1268680	1268948	1
chr6	11012645	11012913	1
chr6	18468464	18468732	1
chr6	43640286	43640554	1
chr6	47043583	47043851	1
chr6	143246912	143247180	1
chr6	167536366	167536634	1
chr6	167723819	167724087	1
chr6	168662564	168662832	1
chr7	12309162	12309430	1
chr7	43679479	43679747	1
chr7	100137696	100137964	1
chr7	101029890	101030158	1
chr7	150424564	150424832	1
chr8	19137812	19138080	1
chr8	81838518	81838786	1
chr9	99171015	99171283	1
chr9	136843744	136844012	1
chr10	28669355	28669623	1
chr10	44398362	44398630	1
chr10	60754485	60754753	1
chr10	76997263	76997531	1
chr10	101353153	101353421	1
chr10	104881162	104881430	1
chr11	12714270	12714538	1
chr11	74870651	74870919	1
chr11	111205893	111206161	1
chr11	111671278	111671546	1
chr12	53497830	53498098	1
chr12	89737885	89738153	1
chr12	131261042	131261310	1
chr13	32633704	32633972	1
chr14	21155625	21155893	1
chr14	21492260	21492528	1
chr14	24158849	24159117	1
chr14	36055899	36056167	1
chr14	39876695	39876963	1
chr14	77489834	77490102	1
chr14	101217383	101217651	1
chr14	102657401	102657669	1
chr14	102787367	102787635	1
chr14	105154025	105154293	1
chr15	40384753	40385021	1
chr15	64864185	64864453	1
chr15	75072233	75072501	1
chr16	15053317	15053585	1
chr16	23153163	23153431	1
chr16	50069594	50069862	1
chr16	50502047	50502315	1
chr16	67480114	67480382	1
chr16	71592148	71592416	1
chr16	75343745	75344013	1
chr16	88575643	88575911	1
chr17	43681	43949	1
chr17	2680067	2680335	1
chr17	6699432	6699700	1
chr17	34307050	34307318	1
chr17	35754683	35754951	1
chr17	49021792	49022060	1
chr17	55915858	55916126	1
chr17	66594788	66595056	1
chr19	10197259	10197527	1
chr19	12441226	12441494	1
chr19	34011717	34011985	1
chr19	35807548	35807816	1
chr19	47599532	47599800	1
chr20	5130862	5131130	1
chr20	8346991	8347259	1
chr20	13070707	13070975	1
chr20	14960293	14960561	1
chr20	51694052	51694320	1
chr20	52446572	52446840	1
chr21	19168892	19169160	1
chr21	45088196	45088464	1
chr22	19958500	19958768	1
chr22	23421560	23421828	1
chr22	23559005	23559273	1
chr22	24902474	24902742	1
chr22	36220384	36220652	1
chrX	134457645	134457913	1
chr1	8035393	8035661	1
chr1	32180812	32181080	1
chr1	48379058	48379326	1
chr1	85186214	85186482	1
chr1	150382527	150382795	1
chr1	178520464	178520732	1
chr1	213902254	213902522	1
chr1	231559457	231559725	1
chr1	234775066	234775334	1
chr1	235100135	235100403	1
chr2	7061752	7062020	1
chr2	20780509	20780777	1
chr2	30555583	30555851	1
chr2	48347303	48347571	1
chr2	64879915	64880183	1
chr2	73170717	73170985	1
chr2	97267577	97267845	1
chr2	101733554	101733822	1
chr2	105093001	105093269	1
chr2	135908332	135908600	1
chr2	150443653	150443921	1
chr2	172893029	172893297	1
chr2	180209116	180209384	1
chr2	192747067	192747335	1
chr2	216282269	216282537	1
chr2	220436412	220436680	1
chr2	223574380	223574648	1
chr2	234162116	234162384	1
chr2	234665415	234665683	1
chr2	235904347	235904615	1
chr3	33099427	33099695	1
chr3	44481033	44481301	1
chr3	49195599	49195867	1
chr3	50248628	50248896	1
chr3	72200143	72200411	1
chr3	103695774	103696042	1
chr3	120400975	120401243	1
chr3	123518835	123519103	1
chr3	177077690	177077958	1
chr3	187468620	187468888	1
chr4	2793637	2793905	1
chr4	79086978	79087246	1
chr4	87840007	87840275	1
chr4	95394137	95394405	1
chr4	100065409	100065677	1
chr4	183798628	183798896	1
chr5	1107787	1108055	1
chr5	6220515	6220783	1
chr5	32249838	32250106	1
chr5	32556718	32556986	1
chr5	109237089	109237357	1
chr5	133305626	133305894	1
chr5	148931235	148931503	1
chr6	1056250	1056518	1
chr6	3444511	3444779	1
chr6	8064717	8064985	1
chr6	17355070	17355338	1
chr6	24810017	24810285	1
chr6	37292777	37293045	1
chr6	53658025	53658293	1
chr6	54794411	54794679	1
chr6	130016535	130016803	1
chr6	138859653	138859921	1
chr6	138871511	138871779	1
chr6	149395947	149396215	1
chr6	151357416	151357684	1
chr6	158149370	158149638	1
chr6	160114733	160115001	1
chr6	166774624	166774892	1
chr6	168161947	168162215	1
chr7	192990	193258	1
chr7	1755413	1755681	1
chr7	2150592	2150860	1
chr7	36836528	36836796	1
chr7	111834161	111834429	1
chr8	11759152	11759420	1
chr8	17179067	17179335	1
chr8	29802277	29802545	1
chr8	30661855	30662123	1
chr8	33438687	33438955	1
chr8	58721282	58721550	1
chr8	97602290	97602558	1
chr8	129568889	129569157	1
chr9	32384349	32384617	1
chr9	38008789	38009057	1
chr9	99153683	99153951	1
chr9	104207623	104207891	1
chr9	115343880	115344148	1
chr9	116415176	116415444	1
chr9	127148460	127148728	1
chr9	133374381	133374649	1
chr9	141061329	141061597	1
chr10	7583801	7584069	1
chr10	7974244	7974512	1
chr10	29616428	29616696	1
chr10	34410260	34410528	1
chr10	45476237	45476505	1
chr10	71892540	71892808	1
chr10	73099961	73100229	1
chr10	91405572	91405840	1
chr10	92691195	92691463	1
chr10	114139494	114139762	1
chr10	119159158	119159426	1
chr10	124069921	124070189	1
chr11	10348003	10348271	1
chr11	34806103	34806371	1
chr11	46938779	46939047	1
chr11	61691146	61691414	1
chr11	65189031	65189299	1
chr11	85778106	85778374	1
chr11	93286161	93286429	1
chr11	119239063	119239331	1
chr12	169602	169870	1
chr12	12556808	12557076	1
chr12	49741624	49741892	1
chr12	94577561	94577829	1
chr12	109635932	109636200	1
chr12	111029598	111029866	1
chr12	119152376	119152644	1
chr13	34594095	34594363	1
chr13	52661982	52662250	1
chr14	25810123	25810391	1
chr14	32049467	32049735	1
chr14	34906496	34906764	1
chr14	38055593	38055861	1
chr14	39896683	39896951	1
chr14	53288554	53288822	1
chr14	54820840	54821108	1
chr14	56691753	56692021	1
chr14	75085377	75085645	1
chr14	76455517	76455785	1
chr14	101282953	101283221	1
chr14	105132491	105132759	1
chr15	31449913	31450181	1
chr15	45479134	45479402	1
chr15	90371677	90371945	1
chr15	91101513	91101781	1
chr15	92080009	92080277	1
chr16	4714093	4714361	1
chr16	5082728	5082996	1
chr16	11401024	11401292	1
chr16	11405781	11406049	1
chr16	14181981	14182249	1
chr16	22203607	22203875	1
chr16	22382964	22383232	1
chr16	31513002	31513270	1
chr16	50188888	50189156	1
chr16	58058604	58058872	1
chr16	78174968	78175236	1
chr16	83981542	83981810	1
chr16	87415983	87416251	1
chr17	13341698	13341966	1
chr17	19563722	19563990	1
chr17	27279257	27279525	1
chr17	40141800	40142068	1
chr17	40717007	40717275	1
chr17	41162877	41163145	1
chr17	53485461	53485729	1
chr17	57862657	57862925	1
chr17	64456116	64456384	1
chr17	71292608	71292876	1
chr17	75107301	75107569	1
chr17	76747958	76748226	1
chr18	19130475	19130743	1
chr18	57120885	57121153	1
chr19	10147269	10147537	1
chr19	11887473	11887741	1
chr19	16205914	16206182	1
chr19	33894490	33894758	1
chr19	42948116	42948384	1
chr19	45251938	45252206	1
chr20	651779	652047	1
chr20	1382366	1382634	1
chr20	8861162	8861430	1
chr20	17877555	17877823	1
chr20	25522842	25523110	1
chr20	31131553	31131821	1
chr20	31595305	31595573	1
chr20	32262146	32262414	1
chr20	40205893	40206161	1
chr20	52824186	52824454	1
chr20	58702075	58702343	1
chr21	16828294	16828562	1
chr21	36190207	36190475	1
chr21	36299128	36299396	1
chr21	45669140	45669408	1
chr22	33150347	33150615	1
chr22	37428973	37429241	1
chr22	41945457	41945725	1
chr22	46138840	46139108	1
chrX	45754762	45755030	1
chr1	46664270	46664538	1
chr1	57320186	57320454	1
chr1	76251591	76251859	1
chr1	94883725	94883993	1
chr1	116184706	116184974	1
chr1	154976407	154976675	1
chr1	225880825	225881093	1
chr1	230850093	230850361	1
chr2	46641899	46642167	1
chr2	65186131	65186399	1
chr2	74271086	74271354	1
chr2	170540139	170540407	1
chr2	190446025	190446293	1
chr2	208711982	208712250	1
chr3	8688989	8689257	1
chr3	12450544	12450812	1
chr3	28282754	28283022	1
chr3	31228893	31229161	1
chr3	39195120	39195388	1
chr3	52017352	52017620	1
chr3	124722235	124722503	1
chr4	41159900	41160168	1
chr4	87915435	87915703	1
chr4	100324752	100325020	1
chr5	32444615	32444883	1
chr5	73119454	73119722	1
chr5	171842119	171842387	1
chr5	180235665	180235933	1
chr6	115910300	115910568	1
chr6	134851103	134851371	1
chr6	137671403	137671671	1
chr6	168207047	168207315	1
chr7	70246485	70246753	1
chr7	105637612	105637880	1
chr7	129630259	129630527	1
chr7	151778242	151778510	1
chr8	27157354	27157622	1
chr8	124732228	124732496	1
chr8	135643877	135644145	1
chr9	92171408	92171676	1
chr9	127274476	127274744	1
chr9	134530354	134530622	1
chr10	80853702	80853970	1
chr10	94457670	94457938	1
chr10	124794979	124795247	1
chr11	64077546	64077814	1
chr11	66882472	66882740	1
chr11	118073379	118073647	1
chr12	25064411	25064679	1
chr12	57848303	57848571	1
chr12	92464900	92465168	1
chr12	110159903	110160171	1
chr12	115237620	115237888	1
chr13	43597565	43597833	1
chr14	40521751	40522019	1
chr14	70156779	70157047	1
chr15	58574615	58574883	1
chr15	86324345	86324613	1
chr15	92708002	92708270	1
chr15	100154539	100154807	1
chr16	699023	699291	1
chr16	2574292	2574560	1
chr16	14639404	14639672	1
chr16	20496098	20496366	1
chr16	64194988	64195256	1
chr16	68146951	68147219	1
chr16	78768306	78768574	1
chr16	85568969	85569237	1
chr17	5308817	5309085	1
chr17	7306660	7306928	1
chr17	39928970	39929238	1
chr17	40428702	40428970	1
chr17	41650876	41651144	1
chr17	45329583	45329851	1
chr17	73972616	73972884	1
chr17	79950641	79950909	1
chr18	3261677	3261945	1
chr18	21125422	21125690	1
chr18	32508396	32508664	1
chr19	1860116	1860384	1
chr19	6402854	6403122	1
chr19	6752714	6752982	1
chr19	14172334	14172602	1
chr19	15751902	15752170	1
chr20	491247	491515	1
chr20	4942419	4942687	1
chr20	32413077	32413345	1
chr20	52571203	52571471	1
chr21	46332510	46332778	1
chr21	46776793	46777061	1
chr22	32211365	32211633	1
chrX	38750240	38750508	1
chr1	21655836	21656104	1
chr1	200349664	200349932	1
chr2	54461320	54461588	1
chr2	69289395	69289663	1
chr2	74820989	74821257	1
chr3	42870617	42870885	1
chr3	67346519	67346787	1
chr3	69228561	69228829	1
chr3	172271448	172271716	1
chr4	38077088	38077356	1
chr4	88312319	88312587	1
chr5	67376502	67376770	1
chr6	3913759	3914027	1
chr6	17405440	17405708	1
chr9	91050898	91051166	1
chr9	93800100	93800368	1
chr10	120880025	120880293	1
chr11	90019835	90020103	1
chr16	51092550	51092818	1
chr17	74998239	74998507	1
chr18	7626460	7626728	1
chr19	14727350	14727618	1
chr19	33784366	33784634	1
chr20	13673385	13673653	1
chr20	39667764	39668032	1
chr20	52811439	52811707	1
chr22	33454652	33454920	1
chr2	36608248	36608516	1
chr3	159825055	159825323	1
chr4	37649835	37650103	1
chr20	3778727	3778995	1
chr21	34617696	34617964	1
